Index,ProblemSize,Threads,Operation,AvgSqTime,AvgParTime,AvgSpeedup
718,3967729,39,0,0.036254999999999996,0.015856000000000002,2.302356
719,4001290,53,0,0.0351875,0.0165295,2.1426815
720,4014590,12,0,0.0353225,0.0137015,2.591919
721,4061794,48,0,0.037622,0.018062,2.086976
722,4210021,29,0,0.0382305,0.01593,2.431054
723,4212164,40,0,0.038306,0.016478,2.3302335
724,4264440,15,0,0.037298,0.017289,2.286912
725,4284833,10,0,0.039114499999999996,0.0146205,2.6910730000000003
726,4414729,12,0,0.039517,0.015913999999999998,2.5156205
727,4419960,32,0,0.0396705,0.016052999999999998,2.483766
728,4446689,63,0,0.0403035,0.0187555,2.163154
729,4475626,2,0,0.0402215,0.016724000000000003,2.405114
730,4529729,49,0,0.040931999999999996,0.018294499999999998,2.2465455
731,4597700,41,0,0.0406915,0.016736,2.431413
732,4622937,29,0,0.040989,0.017306000000000002,2.3912585
733,4725270,39,0,0.042388999999999996,0.017039,2.4877965
734,4729282,11,0,0.042558,0.0175965,2.422606
735,4744829,29,0,0.042946,0.0197585,2.253002
736,4763655,1,0,0.042660000000000003,0.033621,1.268849
737,4842228,56,0,0.044182,0.020078,2.2179349999999998
738,4882435,60,0,0.0432915,0.020527,2.1265229999999997
739,4936890,57,0,0.044152,0.0191435,2.3106795
740,4980405,6,0,0.0476635,0.015212,3.1338495
741,4988414,62,0,0.0462345,0.022521,2.087213
742,4998893,32,0,0.0449035,0.018542,2.431896
743,5017352,41,0,0.0450285,0.0217785,2.0836835
744,5035343,25,0,0.0455285,0.018886,2.434925
745,5043271,63,0,0.0457365,0.019854499999999997,2.3058680000000003
746,5082386,13,0,0.0461375,0.016538999999999998,2.7914895
747,5224426,41,0,0.046565999999999996,0.019526,2.3945990000000004
748,5317305,10,0,0.046449500000000005,0.01777,2.6144225
749,5346783,16,0,0.0484535,0.015571999999999999,3.205964
750,5373783,62,0,0.0530995,0.024199,2.1953240000000003
751,5400188,12,0,0.0476095,0.0208945,2.341311
752,5545372,59,0,0.049807500000000005,0.020983,2.3748025
753,5754869,39,0,0.0510585,0.022134,2.335141
754,6007751,54,0,0.053483,0.0227775,2.3536075
755,6046775,56,0,0.0542265,0.0228615,2.3758205
756,6052691,62,0,0.058148000000000005,0.02655,2.1932415
757,6068417,57,0,0.054215,0.024607,2.2272980000000002
758,6092876,7,0,0.054515,0.018856499999999998,2.914492
759,6285442,43,0,0.0557395,0.0223005,2.5012404999999998
760,6286148,50,0,0.0556005,0.025349,2.202175
761,6401537,62,0,0.058092,0.0241665,2.4048505000000002
762,6466300,40,0,0.058201,0.0271835,2.158895
763,6556542,30,0,0.058346999999999996,0.0196615,2.9992609999999997
764,6586895,57,0,0.0587785,0.026625,2.2129315
765,6600966,53,0,0.058843,0.0270815,2.209417
766,6681712,60,0,0.0598745,0.024789,2.416326
767,6683278,46,0,0.059981,0.026529499999999998,2.2667824999999997
768,6766015,11,0,0.059539,0.023114999999999997,2.5801325
769,6771947,58,0,0.059747499999999995,0.0256995,2.328447
770,6970119,37,0,0.0610185,0.024527,2.4909335
771,7049609,48,0,0.062158000000000005,0.025702000000000003,2.4197955
772,7073238,59,0,0.062449000000000005,0.0294,2.129335
773,7239999,3,0,0.0631055,0.0239215,2.690651
774,7494319,29,0,0.0654445,0.0325665,2.0283645
775,7534359,29,0,0.06755349999999999,0.026104500000000003,2.5929145
776,7605545,53,0,0.067074,0.028985999999999998,2.3211885
777,7682146,57,0,0.066795,0.029713999999999997,2.2567424999999997
778,7730233,12,0,0.0688545,0.025652,2.689223
779,7864154,33,0,0.0750815,0.032393,2.399541
780,7940839,34,0,0.0688085,0.027359500000000002,2.517223
781,7975354,17,0,0.070858,0.031481499999999996,2.250844
782,8122111,46,0,0.0713645,0.033785499999999996,2.1469240000000003
783,8176722,9,0,0.072303,0.025264,2.862305
784,8348154,41,0,0.07319500000000001,0.036465,2.013642
785,8510601,57,0,0.07568749999999999,0.030844,2.454905
786,8688300,46,0,0.0765075,0.0321575,2.3913555
787,8867845,15,0,0.0775335,0.034623,2.2617745
788,9057926,36,0,0.078655,0.0325835,2.4264745000000003
789,9087239,4,0,0.079148,0.028215499999999998,2.8113185
790,9112682,47,0,0.07974400000000001,0.040443,1.980279
791,9158602,34,0,0.087701,0.0305575,2.870014
792,9197993,33,0,0.0808425,0.034819,2.3507815
793,9274213,14,0,0.0828155,0.023885,3.7993905
794,9307136,25,0,0.0806885,0.032715999999999995,2.478763
795,9320530,23,0,0.08110200000000001,0.03269,2.5002015
796,9762696,29,0,0.085869,0.034557500000000005,2.498164
797,9774325,58,0,0.08475350000000001,0.038830500000000004,2.212454
798,9821230,18,0,0.08674699999999999,0.034682500000000005,2.5187175
799,9885821,9,0,0.087727,0.0335515,2.6148065000000003
800,9959681,13,0,0.0873015,0.0345235,2.5590835
801,9964773,52,0,0.08740500000000001,0.045893,1.90586
802,9995137,48,0,0.0877985,0.0390795,2.2782445
803,10032064,46,0,0.0866705,0.043869,1.9805700000000002
804,10306185,38,0,0.08916550000000001,0.039266999999999996,2.302079
805,10342285,10,0,0.0910305,0.035208500000000004,2.5867375
806,10432882,32,0,0.09098049999999999,0.036604,2.4879985
807,10441615,31,0,0.09102750000000001,0.036167,2.5193145
808,10595417,16,0,0.09331500000000001,0.039066000000000004,2.402271
809,10621585,25,0,0.092063,0.037415500000000004,2.4633535
810,10697863,21,0,0.0933355,0.040161,2.3519984999999997
811,11289118,42,0,0.098812,0.045622499999999996,2.1737054999999996
812,11333897,11,0,0.09925049999999999,0.039001999999999995,2.5514395
813,11371168,41,0,0.0998785,0.041865,2.3986205
814,11601998,47,0,0.100077,0.0499565,2.0040815
815,11608688,4,0,0.1000335,0.037406499999999995,2.6871835
816,11801390,60,0,0.103411,0.045469499999999996,2.2941035000000003
817,11809556,12,0,0.10355600000000001,0.0434455,2.385979
818,11999374,27,0,0.104367,0.0405185,2.57803
819,12017657,62,0,0.1073375,0.045791,2.3620175000000003
820,12025848,51,0,0.1148445,0.0474005,2.4616415
821,12129543,15,0,0.1046675,0.038303000000000004,2.732722
